ATM_ID,SHORTNAM,CARDHOLD,FRAUD_TY,FRAUD,ISSUER_I,MAKE,MODEL,FACILITI,ATM_POSI,INSTITUT,POST_COD_Town,POST_COD_Region,Day of Week,Time of Day,Time of Day Band
"ATM_S5087","YBK","Card_S5088","NOT FRAUDULENT",0,"630","NCR",5070.000000,"FF","Wall","BARC","Croydon","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S5089","LLDS","Card_S5090","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"958","NCR",,"FF","Wall","BARC","Croydon","South East","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S5089","LLDS","Card_S5091","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"B60","NCR",,"FF","Wall","BARC","Croydon","South East","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S5092","NWST","Card_S5093","INTERCEPT",1,"816","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","3. Tuesday","13","3. Afternoon (1pm to 5pm)"
"ATM_S5094","LLDS","Card_S5095","NOT FRAUDULENT",0,"360","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","4. Wednesday","11","2. Morning (4am to midday)"
"ATM_S5096","ANPC","Card_S5097","INCORRECT PIN",1,"106","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","3. Tuesday","21","4. Evening (6pm to 10pm)"
"ATM_S5098","LLDS","Card_S5099","NOT FRAUDULENT",0,"358","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","5. Thursday","13","3. Afternoon (1pm to 5pm)"
"ATM_S5098","HSBC","Card_S5100","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"D56","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","5. Thursday","23","1. Late at Night (11pm - 3am)"
"ATM_S5101","NWST","Card_S5102","NOT FRAUDULENT",0,"816","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","6. Friday","5","2. Morning (4am to midday)"
"ATM_S5101","ANPC","Card_S5103","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"706","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S5101","LLDS","Card_S5104","NOT FRAUDULENT",0,"F60","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","1. Sunday","20","4. Evening (6pm to 10pm)"
"ATM_S5101","HSBC","Card_S5105","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"K56","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S5101","LLDS","Card_S5106","NOT FRAUDULENT",0,"760","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","2. Monday","8","2. Morning (4am to midday)"
"ATM_S5101","ANPC","Card_S5107","NOT FRAUDULENT",0,"806","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","6. Friday","8","2. Morning (4am to midday)"
"ATM_S5108","HAFX","Card_S5109","NOT FRAUDULENT",0,"414","NCR",5684.000000,"FF","Wall","BARC","Croydon","South East","6. Friday","11","2. Morning (4am to midday)"
"ATM_S5110","LLDS","Card_S5111","NOT FRAUDULENT",0,"560","NCR",5084.000000,"FF","Wall","BARC","Croydon","South East","6. Friday","6","2. Morning (4am to midday)"
"ATM_S5112","CB","Card_S5113","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"418","NCR",5684.000000,"FF","Supermarket","BARC","Croydon","South East","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S5112","BOS","Card_S5114","INCORRECT PIN",1,"428","NCR",5684.000000,"FF","Supermarket","BARC","Croydon","South East","4. Wednesday","17","3. Afternoon (1pm to 5pm)"
"ATM_S5115","LLDS","Card_S5116","INCORRECT PIN",1,"E58","NCR",5084.000000,"FF","Wall","BARC","Darlington","North","5. Thursday","7","2. Morning (4am to midday)"
"ATM_S5117","COOP","Card_S5118","NOT FRAUDULENT",0,"202","NCR",5684.000000,"FF","Wall","BARC","Darlington","North","5. Thursday","22","4. Evening (6pm to 10pm)"
"ATM_S5119","LLDS","Card_S5120","NOT FRAUDULENT",0,"460","NCR",5084.000000,"FF","Wall","BARC","Darlington","North","2. Monday","9","2. Morning (4am to midday)"
"ATM_S5121","NWST","Card_S5122","NOT FRAUDULENT",0,"216","NCR",5684.000000,"FF","Wall","BARC","Darlington","North","5. Thursday","10","2. Morning (4am to midday)"
"ATM_S5123","ANPC","Card_S5124","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"706","NCR",5684.000000,"FF","Supermarket","BARC","Darlington","North","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S5123","NBS","Card_S5125","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"700","NCR",5684.000000,"FF","Supermarket","BARC","Darlington","North","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S5126","LLDS","Card_S5127","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"B60","NCR",5084.000000,"FF","Wall","BARC","Dartford","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S5128","GCAP","Card_S5129","INCORRECT PIN",1,"164","NCR",5084.000000,"FF","Wall","BARC","Dartford","South East","5. Thursday","11","2. Morning (4am to midday)"
"ATM_S5130","HAFX","Card_S5131","NOT FRAUDULENT",0,"314","NCR",5084.000000,"FF","Wall","BARC","Chester","Wales","5. Thursday","12","2. Morning (4am to midday)"
"ATM_S5132","NWST","Card_S5133","NOT FRAUDULENT",0,"216","NCR",5084.000000,"FF","Wall","BARC","Llandudno","Wales","7. Saturday","21","4. Evening (6pm to 10pm)"
"ATM_S5134","LLDS","Card_S5135","INCORRECT PIN",1,"858","NCR",5084.000000,"FF","Supermarket","BARC","Llandudno","Wales","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S5136","NWST","Card_S5137","NOT FRAUDULENT",0,"716","NCR",5084.000000,"FF","Wall","BARC","Llandudno","Wales","5. Thursday","20","4. Evening (6pm to 10pm)"
"ATM_S5138","ANPC","Card_S5139","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"806","NCR",5084.000000,"FF","Wall","BARC","Llandudno","Wales","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S5140","ALEI","Card_S5141","NOT FRAUDULENT",0,"404","NCR",5084.000000,"FF","Wall","BARC","Derby","East Midlands","5. Thursday","10","2. Morning (4am to midday)"
"ATM_S5140","ALEI","Card_S5142","NOT FRAUDULENT",0,"404","NCR",5084.000000,"FF","Wall","BARC","Derby","East Midlands","5. Thursday","12","2. Morning (4am to midday)"
"ATM_S5143","LLDS","Card_S5144","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"B58","NCR",5084.000000,"FF","Wall","BARC","Derby","East Midlands","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S5145","LLDS","Card_S5146","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"E58","NCR",5084.000000,"FF","Wall","BARC","Derby","East Midlands","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S5147","HSBC","Card_S5148","INCORRECT PIN",1,"156","NCR",5084.000000,"FF","Wall","BARC","Nottingham","East Midlands","7. Saturday","15","3. Afternoon (1pm to 5pm)"
"ATM_S5152","LLDS","Card_S5153","NOT FRAUDULENT",0,"558","NCR",5084.000000,"FF","Supermarket","BARC","Derby","East Midlands","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S5154","LLDS","Card_S5155","NOT FRAUDULENT",0,"B58","NCR",5684.000000,"FF","Supermarket","BARC","Derby","East Midlands","7. Saturday","10","2. Morning (4am to midday)"
"ATM_S5158","YBK","Card_S5159","NOT FRAUDULENT",0,"630","NCR",5084.000000,"FF","Wall","BARC","Wakefield","Yorkshire and Humberside","7. Saturday","9","2. Morning (4am to midday)"
"ATM_S5160","RBS","Card_S5161","NOT FRAUDULENT",0,"748","SNI",2150.000000,"FF","Wall","BARC","Manchester","North West","6. Friday","9","2. Morning (4am to midday)"
"ATM_S5162","COOP","Card_S5163","NOT FRAUDULENT",0,"202","NCR",5084.000000,"FF","Wall","BARC","Manchester","North West","2. Monday","10","2. Morning (4am to midday)"
"ATM_S5164","LLDS","Card_S5165","NOT FRAUDULENT",0,"A60","SNI",2150.000000,"FF","Wall","BARC","Manchester","North West","2. Monday","9","2. Morning (4am to midday)"
"ATM_S5166","RBS","Card_S5167","NOT FRAUDULENT",0,"348","NCR",5084.000000,"FF","Wall","BARC","Manchester","North West","3. Tuesday","13","3. Afternoon (1pm to 5pm)"
"ATM_S5166","NWST","Card_S5168","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"216","NCR",5084.000000,"FF","Wall","BARC","Manchester","North West","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S5169","WOOL","Card_S5170","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"112","NCR",5084.000000,"FF","Wall","BARC","Manchester","North West","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S5169","NWST","Card_S5171","NOT FRAUDULENT",0,"716","NCR",5084.000000,"FF","Wall","BARC","Manchester","North West","6. Friday","20","4. Evening (6pm to 10pm)"
"ATM_S5172","RBS","Card_S5173","INCORRECT PIN",1,"148","NCR",5684.000000,"FF","Supermarket","BARC","Manchester","North West","3. Tuesday","12","2. Morning (4am to midday)"
"ATM_S5174","HSBC","Card_S5175","NOT FRAUDULENT",0,"456","NCR",5084.000000,"FF","Wall","BARC","Norwich","East Anglia","7. Saturday","20","4. Evening (6pm to 10pm)"
"ATM_S5176","HSBC","Card_S5177","NOT FRAUDULENT",0,"G56","NCR",5084.000000,"FF","Wall","BARC","London E","South East","3. Tuesday","16","3. Afternoon (1pm to 5pm)"
"ATM_S5180","HSBC","Card_S5181","NOT FRAUDULENT",0,"556","NCR",5084.000000,"FF","Wall","BARC","Doncaster","Yorkshire and Humberside","3. Tuesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S5182","COOP","Card_S5183","NOT FRAUDULENT",0,"202","NCR",5084.000000,"FF","Wall","BARC","Dorchester","South West","6. Friday","12","2. Morning (4am to midday)"
"ATM_S5184","HSBC","Card_S5185","NOT FRAUDULENT",0,"G56","NCR",5684.000000,"FF","Wall","BARC","Isle Of Man","North","6. Friday","22","4. Evening (6pm to 10pm)"
"ATM_S5186","HAFX","Card_S5187","INCORRECT PIN",1,"214","NCR",5084.000000,"FF","Wall","BARC","Dudley","West Midlands","6. Friday","15","3. Afternoon (1pm to 5pm)"
"ATM_S5188","HSBC","Card_S5189","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"256","NCR",5084.000000,"FF","Wall","BARC","Dudley","West Midlands","2. Monday","0","1. Late at Night (11pm - 3am)"
"ATM_S5188","ALEI","Card_S5190","NOT FRAUDULENT",0,"404","NCR",5084.000000,"FF","Wall","BARC","Dudley","West Midlands","6. Friday","7","2. Morning (4am to midday)"
"ATM_S5188","NWST","Card_S5191","NOT FRAUDULENT",0,"216","NCR",5084.000000,"FF","Wall","BARC","Dudley","West Midlands","4. Wednesday","15","3. Afternoon (1pm to 5pm)"
"ATM_S5188","ANPC","Card_S5192","NOT FRAUDULENT",0,"706","NCR",5084.000000,"FF","Wall","BARC","Dudley","West Midlands","7. Saturday","21","4. Evening (6pm to 10pm)"
"ATM_S5188","NBS","Card_S5193","CONSECUTIVE BALANCES",1,"700","NCR",5084.000000,"FF","Wall","BARC","Dudley","West Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S5188","HAFX","Card_S5194","CONSECUTIVE BALANCES",1,"414","NCR",5084.000000,"FF","Wall","BARC","Dudley","West Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S5195","HAFX","Card_S5196","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"914","NCR",5084.000000,"FF","Wall","BARC","Birmingham","West Midlands","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S5203","HSBC","Card_S5204","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"656","NCR",5684.000000,"FF","Supermarket","BARC","Dudley","West Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S5203","LLDS","Card_S5205","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"460","NCR",5684.000000,"FF","Supermarket","BARC","Dudley","West Midlands","5. Thursday","23","1. Late at Night (11pm - 3am)"
"ATM_S5206","HSBC","Card_S5207","NOT FRAUDULENT",0,"A56","NCR",5084.000000,"FF","Wall","BARC","Durham","North","2. Monday","12","2. Morning (4am to midday)"
"ATM_S5208","HSBC","Card_S5209","NOT FRAUDULENT",0,"K56","NCR",5084.000000,"FF","Wall","BARC","Durham","North","7. Saturday","20","4. Evening (6pm to 10pm)"
"ATM_S5210","HAFX","Card_S5211","NOT FRAUDULENT",0,"814","NCR",5084.000000,"FF","Wall","BARC","Durham","North","6. Friday","21","4. Evening (6pm to 10pm)"
"ATM_S5212","LLDS","Card_S5213","NOT FRAUDULENT",0,"560","NCR",5084.000000,"FF","Wall","BARC","Durham","North","3. Tuesday","20","4. Evening (6pm to 10pm)"
"ATM_S5214","HAFX","Card_S5215","INTERCEPT",1,"414","NCR",5084.000000,"FF","Wall","BARC","Durham","North","5. Thursday","9","2. Morning (4am to midday)"
"ATM_S5214","LLDS","Card_S5216","NOT FRAUDULENT",0,"160","NCR",5084.000000,"FF","Wall","BARC","Durham","North","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S5214","NWST","Card_S5217","NOT FRAUDULENT",0,"716","NCR",5084.000000,"FF","Wall","BARC","Durham","North","7. Saturday","10","2. Morning (4am to midday)"
"ATM_S5214","LLDS","Card_S5218","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"160","NCR",5084.000000,"FF","Wall","BARC","Durham","North","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S5219","SAIN","Card_S5220","INCORRECT PIN",1,"126","NCR",5084.000000,"FF","Wall","BARC","London W","South East","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S5221","LLDS","Card_S5222","NOT FRAUDULENT",0,"B58","NCR",5084.000000,"FF","Wall","BARC","London W","South East","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S5221","HAFX","Card_S5223","NOT FRAUDULENT",0,"314","NCR",5084.000000,"FF","Wall","BARC","London W","South East","3. Tuesday","13","3. Afternoon (1pm to 5pm)"
"ATM_S5224","HAFX","Card_S5225","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"314","NCR",5084.000000,"FF","Wall","BARC","London W","South East","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S5224","NWST","Card_S5226","NOT FRAUDULENT",0,"216","NCR",5084.000000,"FF","Wall","BARC","London W","South East","2. Monday","8","2. Morning (4am to midday)"
"ATM_S5224","LLDS","Card_S5227","NOT FRAUDULENT",0,"460","NCR",5084.000000,"FF","Wall","BARC","London W","South East","1. Sunday","12","2. Morning (4am to midday)"
"ATM_S5224","AIB","Card_S5228","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"132","NCR",5084.000000,"FF","Wall","BARC","London W","South East","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S5229","RBS","Card_S5230","NOT FRAUDULENT",0,"748","NCR",5084.000000,"FF","Wall","BARC","London W","South East","2. Monday","13","3. Afternoon (1pm to 5pm)"
"ATM_S5231","LLDS","Card_S5232","NOT FRAUDULENT",0,"360","NCR",5084.000000,"FF","Wall","BARC","London W","South East","4. Wednesday","20","4. Evening (6pm to 10pm)"
"ATM_S5233","HAFX","Card_S5234","INCORRECT PIN",1,"614","NCR",5084.000000,"FF","Wall","BARC","Southall","South East","3. Tuesday","19","4. Evening (6pm to 10pm)"
"ATM_S5235","LLDS","Card_S5236","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"958","NCR",5684.000000,"FF","Supermarket","BARC","London W","South East","1. Sunday","23","1. Late at Night (11pm - 3am)"
"ATM_S5237","ANPC","Card_S5238","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"206","NCR",5684.000000,"FF","Wall","BARC","Brighton","South East","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S5239","LLDS","Card_S5240","NOT FRAUDULENT",0,"C60","NCR",5084.000000,"FF","Wall","BARC","Brighton","South East","2. Monday","10","2. Morning (4am to midday)"
"ATM_S5239","HSBC","Card_S5241","NOT FRAUDULENT",0,"656","NCR",5084.000000,"FF","Wall","BARC","Brighton","South East","6. Friday","23","1. Late at Night (11pm - 3am)"
"ATM_S5242","HAFX","Card_S5243","INCORRECT PIN",1,"814","NCR",5070.000000,"FF","Wall","BARC","Brighton","South East","2. Monday","13","3. Afternoon (1pm to 5pm)"
"ATM_S5244","LLDS","Card_S5245","INCORRECT PIN",1,"D60","NCR",5084.000000,"FF","Wall","BARC","Tonbridge","South East","4. Wednesday","18","4. Evening (6pm to 10pm)"
"ATM_S5246","NWST","Card_S5247","INCORRECT PIN",1,"216","NCR",5684.000000,"FF","Wall","BARC","Tonbridge","South East","1. Sunday","11","2. Morning (4am to midday)"
"ATM_S5248","LLDS","Card_S5249","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"260","NCR",5084.000000,"FF","Wall","BARC","Norwich","East Anglia","4. Wednesday","23","1. Late at Night (11pm - 3am)"
"ATM_S5250","HSBC","Card_S5251","NOT FRAUDULENT",0,"556","NCR",5084.000000,"FF","Wall","BARC","Ipswich","East Anglia","6. Friday","12","2. Morning (4am to midday)"
"ATM_S5250","HSBC","Card_S5252","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"H56","NCR",5084.000000,"FF","Wall","BARC","Ipswich","East Anglia","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S5253","ANPC","Card_S5254","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"206","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S5253","NBS","Card_S5255","NOT FRAUDULENT",0,"700","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","5. Thursday","12","2. Morning (4am to midday)"
"ATM_S5256","NWST","Card_S5257","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"216","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S5256","RBS","Card_S5258","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"348","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S5256","ALEI","Card_S5259","NOT FRAUDULENT",0,"404","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","4. Wednesday","10","2. Morning (4am to midday)"
"ATM_S5256","NWST","Card_S5260","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"816","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S5256","ANPC","Card_S5261","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"206","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S5256","ANPC","Card_S5262","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"706","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S5263","AIB","Card_S5264","INCORRECT PIN",1,"132","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","3. Tuesday","21","4. Evening (6pm to 10pm)"
"ATM_S5263","LLDS","Card_S5265","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"E58","NCR",5084.000000,"FF","Wall","BARC","London NW","South East","2. Monday","23","1. Late at Night (11pm - 3am)"
"ATM_S5266","HSBC","Card_S5267","INCORRECT PIN",1,"B56","NCR",5084.000000,"FF","Wall","BARC","Chester","Wales","1. Sunday","10","2. Morning (4am to midday)"
"ATM_S5266","NBS","Card_S5268","INTERCEPT",1,"700","NCR",5084.000000,"FF","Wall","BARC","Chester","Wales","2. Monday","11","2. Morning (4am to midday)"
"ATM_S5275","ANPC","Card_S5276","NOT FRAUDULENT",0,"206","NCR",5084.000000,"FF","Wall","BARC","Enfield","South East","4. Wednesday","15","3. Afternoon (1pm to 5pm)"
"ATM_S5275","LLDS","Card_S5277","NOT FRAUDULENT",0,"A60","NCR",5084.000000,"FF","Wall","BARC","Enfield","South East","6. Friday","22","4. Evening (6pm to 10pm)"
"ATM_S5278","ALEI","Card_S5279","INCORRECT PIN",1,"404","NCR",5084.000000,"FF","Wall","BARC","Enfield","South East","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S5280","LLDS","Card_S5281","NOT FRAUDULENT",0,"560","NCR",5084.000000,"FF","Wall","BARC","Enfield","South East","5. Thursday","22","4. Evening (6pm to 10pm)"
"ATM_S5282","HSBC","Card_S5283","NOT FRAUDULENT",0,"356","NCR",5084.000000,"FF","Wall","BARC","Enfield","South East","5. Thursday","11","2. Morning (4am to midday)"
"ATM_S5282","HAFX","Card_S5284","INTERCEPT",1,"914","NCR",5084.000000,"FF","Wall","BARC","Enfield","South East","2. Monday","9","2. Morning (4am to midday)"
"ATM_S5285","ANPC","Card_S5286","NOT FRAUDULENT",0,"706","NCR",5084.000000,"FF","Wall","BARC","Enfield","South East","5. Thursday","7","2. Morning (4am to midday)"
"ATM_S5287","LLDS","Card_S5288","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"960","NCR",5084.000000,"FF","Wall","BARC","Enfield","South East","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S5289","LLDS","Card_S5290","NOT FRAUDULENT",0,"258","NCR",5084.000000,"FF","Wall","BARC","London N","South East","5. Thursday","21","4. Evening (6pm to 10pm)"
"ATM_S5291","HSBC","Card_S5292","NOT FRAUDULENT",0,"K56","NCR",5084.000000,"FF","Wall","BARC","London N","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S5291","RBS","Card_S5293","NOT FRAUDULENT",0,"548","NCR",5084.000000,"FF","Wall","BARC","London N","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S5291","ANPC","Card_S5294","NOT FRAUDULENT",0,"706","NCR",5084.000000,"FF","Wall","BARC","London N","South East","3. Tuesday","9","2. Morning (4am to midday)"
"ATM_S5297","WOOL","Card_S5298","NOT FRAUDULENT",0,"112","NCR",5084.000000,"FF","Wall","BARC","Kingston Upon Thames","South East","6. Friday","12","2. Morning (4am to midday)"
"ATM_S5299","HSBC","Card_S5300","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"B56","NCR",5084.000000,"FF","Wall","BARC","Kingston Upon Thames","South East","2. Monday","0","1. Late at Night (11pm - 3am)"
"ATM_S5301","NWST","Card_S5302","NOT FRAUDULENT",0,"816","NCR",5084.000000,"FF","Wall","BARC","Kingston Upon Thames","South East","1. Sunday","12","2. Morning (4am to midday)"
"ATM_S5301","NWST","Card_S5303","NOT FRAUDULENT",0,"716","NCR",5084.000000,"FF","Wall","BARC","Kingston Upon Thames","South East","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S5304","LLDS","Card_S5305","NOT FRAUDULENT",0,"158","NCR",5084.000000,"FF","Wall","BARC","Exeter","South West","7. Saturday","10","2. Morning (4am to midday)"
"ATM_S5306","RBS","Card_S5307","NOT FRAUDULENT",0,"348","NCR",5084.000000,"FF","Wall","BARC","Exeter","South West","2. Monday","14","3. Afternoon (1pm to 5pm)"
